823653-	0		0	Sun Mar 03 23:58:37 +0800 2013			3551916372125335	3551916372125335				3551916372125335	0			0	<a href=" rel="nofollow">iPad客户端</a>	[心] //@-岸边的小鱼-: 好！			1881738132	00	3551025912506326	1397720010420
823654-	0		0	Thu Jul 05 12:42:40 +0800 2012			3464410788240833	3464410788240833				3464410788240833	0			0	<a href=" rel="nofollow">Android客户端</a>	菜势长的如此喜人[鼓掌]!竟有如此手艺[赞]!有机会要向您取经了!			1881738132	00	3464404454629523	1397720010421
823655-	0		0	Fri Jun 08 22:01:23 +0800 2012			3454766921354142	3454766921354142				3454766921354142	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	奇异的火彩虹！[cai开心][爱你]			1881738132	00	3454761506852000	1397720010421
823656-	0		1	Mon Apr 30 00:30:53 +0800 2012			3440309030009825	3440309030009825				3440309030009825	0		#	4	<a href=" rel="nofollow">美图秀秀Android版</a>	今晚和家人,朋友们，在高新区白沙路的这家-----长青波菜面小聚,真的是货真价实,地道的100%波菜面,口感极棒!许多外地来西安旅游的游客也慕名而来![围观][馋嘴]			1881738132	00	0	1397720010421
823657-	1		13	Sat Jul 13 15:24:36 +0800 2013			3599622217892303	3599622217892303				3599622217892303	0		#	0	<a href=" rel="nofollow">唱吧</a>	《梦一场》 试听地址>>>  (通过#唱吧#录制)			1881738132	00	0	1397720010421
823658-	0		0	Wed Dec 19 08:01:13 +0800 2012			3524858732087302	3524858732087302				3524858732087302	0			0	<a href=" rel="nofollow">Android客户端</a>	[心]用笑容开始一天的生活![威武]//@长安勇哥://@郭洪钧:不管你信还是不信，笑并非给别人看，笑亦自觉自强自信！[威武]			1881738132	00	3524698148817727	1397720010422
823659-	0		0	Mon Aug 06 15:39:47 +0800 2012			3476051772671014	3476051772671014				3476051772671014	0			1	<a href=" rel="nofollow">iPad客户端</a>	[怒] //@玛卡乔: 转发微博			1881738132	00	3476035264015399	1397720010422
823660-	0		0	Thu Mar 08 12:55:37 +0800 2012			3421289899836649	3421289899836649				3421289899836649	0			0	<a href=" rel="nofollow">Android客户端</a>	欧了![呵呵]//@心怡scarlettchou:�也快�!//@love映霓: 谢谢心怡!快乐噢![爱你]			1881738132	00	3421256550798443	1397720010422
823661-	0		2	Mon Nov 14 17:39:25 +0800 2011			3379686707365352	3379686707365352				3379686707365352	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1881738132	00	3379681988611944	1397720010423
823662-	1		7	Sun Sep 29 16:44:54 +0800 2013			3627908675241460	3627908675241460				3627908675241460	0			1	<a href=" rel="nofollow">iPad客户端</a>	这段话太给力了！图片吗看看就行了[睡觉]。			1881738132	00	3627422194462486	1397720010423
823663-	0		0	Tue May 15 19:19:35 +0800 2012			3446028894534829	3446028894534829				3446028894534829	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	转起~~[爱你]			1881738132	00	3446011446045151	1397720010423
823664-	0		0	Fri Apr 27 10:15:13 +0800 2012			3439368918640688	3439368918640688				3439368918640688	0			0	<a href=" rel="nofollow">Android客户端</a>	从此刻开始[爱你]!			1881738132	00	3439363336164398	1397720010423
823665-	0		0	Tue Feb 21 15:00:50 +0800 2012			3415523201251534	3415523201251534				3415523201251534	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	做正确的抉择最重要 ！			1881738132	00	3415115401996472	1397720010424
823666-	0		0	Sat Nov 23 09:51:06 +0800 2013			3647735871750600	3647735871750600				3647735871750600	0			0	<a href=" rel="nofollow">iPhone客户端</a>	[爱心传递] //@阳光的和慧: //@Tenor杨飞:[爱心传递]//@李鳌SF: //@李晓良男低音:请帮忙转发 //@树欲静而风雨不止:太可怜了 //@Prof徐宝:可怜天下父母心//@严锋:帮帮她！			1881738132	00	3647533262187857	1397720010424
823667-	0		0	Fri Jun 08 16:40:04 +0800 2012			3454686059340640	3454686059340640				3454686059340640	0			0	<a href=" rel="nofollow">Android客户端</a>	速转//@赵洋围脖:朋友们赶紧帮忙，爱心接力。叩谢！			1881738132	00	3454618170342156	1397720010424
823668-	0		3	Mon Sep 24 12:12:25 +0800 2012			3493756592568695	3493756592568695				3493756592568695	0			0	<a href=" rel="nofollow">iPad客户端</a>	认真阅读了全文，更加深信，自己三年以来对心怡的这份喜爱与欣赏[爱你]！这篇博文推荐给大家，相信您定会有所收获！			1881738132	00	3493729812333918	1397720010425
823669-	0		8	Thu May 31 10:57:40 +0800 2012			3451700788737085	3451700788737085				3451700788737085	0		#	0	<a href=" rel="nofollow">Android客户端</a>	良好的处世哲学和用人之道是成功的前提!			1881738132	00	0	1397720010425
823670-	0		6	Fri May 04 13:37:51 +0800 2012			3441956628138838	3441956628138838				3441956628138838	0		#	2	<a href=" rel="nofollow">Android客户端</a>	祝大家青年节快乐[呵呵]!			1881738132	00	0	1397720010425
823671-	0		0	Tue Nov 29 14:26:35 +0800 2011			3385073995612780	3385073995612780				3385073995612780	0			0	<a href=" rel="nofollow">Android客户端</a>	@白丁茶庄 @中国哈松 两位大家,缓,缓缓,待我将两位的作品品尝后再定也不迟[馋嘴][馋嘴][馋嘴]。今后此类PK多多益善[嘻嘻]			1881738132	00	3385059512206832	1397720010425
823672-	0		9	Mon Apr 30 14:16:12 +0800 2012			3440516727490901	3440516727490901				3440516727490901	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@阳光的和慧:太棒了!我一定前往,欣赏您精彩的演出[耶][爱你][爱你][爱你]! //@阳光的和慧: 谢谢！5月30号在西安音乐厅白萌音乐会我作嘉宾演唱。			1881738132	00	3434616797111586	1397720010426
823673-	0		0	Fri Mar 09 13:36:58 +0800 2012			3421662685148195	3421662685148195				3421662685148195	0			0	<a href=" rel="nofollow">Android客户端</a>	[呵呵][爱你]too//@心怡scarlettchou:[呵呵][爱你]//@love映霓: 回复@心怡scarlettchou:这组照片清新,优雅!转发喽![微风][微风][微风] //@心怡scarlettchou:周末愉快!			1881738132	00	3421636072059473	1397720010426
823674-	0		0	Thu Jun 21 18:03:37 +0800 2012			3459418127884114	3459418127884114				3459418127884114	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	美丽的禾木巴斯，禾木乡。好想去~~[可爱][可爱][可爱]			1881738132	00	3459406115249393	1397720010426
823675-	0		0	Sat Sep 24 13:43:26 +0800 2011			3361145537498849	3361145537498849				3361145537498849	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	太美了~~//@心怡scarlettchou：好��的蓝 ，真是美啊!			1881738132	00	3361088412321833	1397720010427
823676-	0		0	Tue Apr 03 08:45:36 +0800 2012			3430649056863934	3430649056863934				3430649056863934	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@心怡scarlettchou:谢谢!祝你天天快乐[呵呵]! //@心怡scarlettchou:嗯 ，知道了。祝假日快�！ //@love映霓: 收到了，心怡，谢谢您[爱你]!昨天,今天,明天国内放假三天(清明小长假)[呵呵]! //@love映霓:收到了，心怡，谢谢您[爱你]!昨天,今天,明天国内放假三天(清明小长假)[呵呵]! 			1881738132	00	3430574528269397	1397720010427
823677-	0		0	Thu Oct 04 14:01:16 +0800 2012			3497407868546425	3497407868546425				3497407868546425	0			0	<a href=" rel="nofollow">iPad客户端</a>	喜欢秦腔！喜欢它的粗犷、奔放和大气磅礴，喜欢它的细致、温婉、和丝丝缕缕！单一个吼字怎能概括！！无需纠结，知音好觅！			1881738132	00	3497291313297790	1397720010427
823678-	0		0	Fri Feb 08 22:36:12 +0800 2013			3543560723159364	3543560723159364				3543560723159364	0			0	<a href=" rel="nofollow">iPad客户端</a>	[心][给力]//@本姓上官:转发微博			1881738132	00	3543071716912180	1397720010427
823679-	0		0	Wed Dec 07 08:18:53 +0800 2011			3387880563930288	3387880563930288				3387880563930288	0			0	<a href=" rel="nofollow">Android客户端</a>	缘来缘去,都是缘。有缘,也是无缘，无缘,也是有缘。早安,各位。			1881738132	00	3387775430582167	1397720010428
823680-	0		2	Sat Nov 17 15:07:49 +0800 2012			3513369682665606	3513369682665606				3513369682665606	0		#	0	<a href=" rel="nofollow">唱吧</a>	非常好听的一首歌，来听听吧！ @love映霓 唱的《喜欢两个人 》，试听地址>>>  (通过 @唱吧 录制)			1881738132	00	0	1397720010428
823681-	0		7	Mon Dec 31 07:58:31 +0800 2012			3529206707609688	3529206707609688				3529206707609688	0			0	<a href=" rel="nofollow">Android客户端</a>	[心][心]2013年,正能量!正能量!新地球,俺来啦!			1881738132	00	0	1397720010428
823682-	0		0	Sat Mar 03 19:35:39 +0800 2012			3419578623749596	3419578623749596				3419578623749596	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	你是我的眼！超喜欢这首歌~~[可爱]			1881738132	00	3419516824586436	1397720010429
823683-	0		4	Wed Oct 05 08:34:51 +0800 2011			3365054131335669	3365054131335669				3365054131335669	0		#	0	<a href=" rel="nofollow">Camera360照片分享</a>	美好的一天开始了! #聚会#			1881738132	00	0	1397720010429
823684-	0		0	Mon May 07 11:37:43 +0800 2012			3443013559216050	3443013559216050				3443013559216050	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@心怡scarlettchou:嗯，劳逸结合,注意休息[太开心]! //@心怡scarlettchou:]现在可以弯曲、伸直，但拿东西还是会痛，已经很有进步了。谢谢关心！[抱抱]			1881738132	00	3442972144578726	1397720010429
823685-	0		0	Mon Jun 25 23:57:23 +0800 2012			3460956707558800	3460956707558800				3460956707558800	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[泪] //@英子de天空: //@禾苗泱泱程怡: //@双双_Lisa:无			1881738132	00	3458052369594626	1397720010430
823686-	0		0	Wed Feb 01 17:23:17 +0800 2012			3408311288380739	3408311288380739				3408311288380739	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	非常有创意[呵呵]，相当好[可爱] 转发了 。			1881738132	00	3408261128824722	1397720010430
823687-	0		6	Tue Sep 10 22:49:25 +0800 2013			3621115043938143	3621115043938143				3621115043938143	0			0	<a href=" rel="nofollow">LG_Phone</a>	鄙视作秀!			1881738132	00	3621082218809099	1397720010430
823688-	0		0	Tue Nov 15 21:53:22 +0800 2011			3380113003956549	3380113003956549				3380113003956549	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	非常理解你的感触，一切随缘~~			1881738132	00	3380112357913062	1397720010430
823689-	0		0	Sat Oct 13 18:49:28 +0800 2012			3500741882875515	3500741882875515				3500741882875515	0			0	<a href=" rel="nofollow">Android客户端</a>	//@长安勇哥:无			1881738132	00	3500735746790147	1397720010431
823690-	0		4	Sun Oct 09 06:59:02 +0800 2011			3366479569370494	3366479569370494				3366479569370494	0		#	0	<a href=" rel="nofollow">Camera360照片分享</a>	早安,亲们。 #风景#			1881738132	00	0	1397720010431
823691-	0		0	Fri Oct 28 11:21:03 +0800 2011			3373430894264869	3373430894264869				3373430894264869	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博			1881738132	00	3373429752081742	1397720010431
823692-	0		0	Mon Nov 21 18:35:49 +0800 2011			3382237613899819	3382237613899819				3382237613899819	0			0	<a href=" rel="nofollow">Android客户端</a>	人在山中走,心在画中游...[微风][微风][微风]			1881738132	00	3382216173071951	1397720010432
823693-	0		0	Tue Jan 03 14:42:59 +0800 2012			3397761697816341	3397761697816341				3397761697816341	0			0	<a href=" rel="nofollow">Android客户端</a>	说的太好了![鼓掌]			1881738132	00	3393930821880249	1397720010432
823694-	3		7	Mon Mar 17 18:16:57 +0800 2014			3689175393971744	3689175393971744				3689175393971744	0		#	0	<a href=" rel="nofollow">唱吧</a>	《月儿几时圆》 试听地址>>>  (通过#唱吧#录制)			1881738132	00	0	1397720010432
823695-	0		0	Mon Jul 02 12:27:56 +0800 2012			3463319925113158	3463319925113158				3463319925113158	0			0	<a href=" rel="nofollow">Android客户端</a>	好一个“月下美人“噢![赞][给力]			1881738132	00	3463270646597231	1397720010432
823696-	0		0	Fri Nov 11 13:19:18 +0800 2011			3378534081870905	3378534081870905				3378534081870905	0			0	<a href=" rel="nofollow">Android客户端</a>	[赞]//@作家熊聪颖:内涵			1881738132	00	3378109091126492	1397720010433
823697-	1		3	Mon Mar 24 16:15:36 +0800 2014			3691681565903311	3691681565903311				3691681565903311	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[心]Angel will always be with you！			1881738132	00	0	1397720010433
823698-	0		4	Tue Nov 01 11:38:38 +0800 2011			3374884870957071	3374884870957071				3374884870957071	0		#	3	<a href=" rel="nofollow">微博 weibo.com</a>	生命将给予你的，必然全给你，不必等待，无需远行。你必须爱自己、爱生活、爱一切。你不是超人，你会累、会痛、会难过、会无助。可你要理解这样的自己！不要太过苛求，更不能轻易妥协。努力一些，让思想和血液流动得更快一些，有计划、有步骤地去做自己，活出自己的本色。向着心中的目标一步步迈进！			1881738132	00	0	1397720010434
823699-	0		0	Thu Nov 22 10:01:04 +0800 2012			3515104425470755	3515104425470755				3515104425470755	0			0	<a href=" rel="nofollow">Android客户端</a>	[心]早安!感谢这美好的所有!			1881738132	00	3515086347742087	1397720010434
823700-	0		0	Thu Oct 25 13:21:59 +0800 2012			3505008136023467	3505008136023467				3505008136023467	0			0	<a href=" rel="nofollow">iPad客户端</a>	好嘞！[玫瑰][玫瑰][玫瑰][爱你] //@绚丽女人花-周心怡: 回复@love映霓:[呵呵]多�一� ，穿��的服�很辛苦的。 //@love映霓:[心][心][心][爱你]			1881738132	00	3504970245033750	1397720010434
823701-	0		4	Mon Sep 10 08:29:19 +0800 2012			3488627017894311	3488627017894311				3488627017894311	0		#	0	<a href=" rel="nofollow">iPad客户端</a>	祝所有的老师，包括我的父亲，教师节快乐！			1881738132	00	0	1397720010434
823702-	0		0	Wed May 16 10:37:13 +0800 2012			3446259824384360	3446259824384360				3446259824384360	0			0	<a href=" rel="nofollow">Android客户端</a>	早安,如此原生态的地方很向往!继续现场直播啦[可爱]!			1881738132	00	3446244217283650	1397720010435
823703-	0		1	Sat Jun 09 11:55:57 +0800 2012			3454976955318069	3454976955318069				3454976955318069	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[爱你]为我那善良的爸爸转一个！！//@我们读书吧: 为我那善良的爸爸转一个！！			1881738132	00	3454676336987332	1397720010435
823704-	0		0	Thu Jun 06 08:25:40 +0800 2013			3586108438935499	3586108438935499				3586108438935499	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[呵呵][心]//@绽放绚丽女人花-周心怡: [呵呵]谢谢，早上好![心]//@love映霓: 好文采！真是一种享受啊！用心来赞美就是好， 无须多少美丽的语言, 只要拥有真心！[爱你][抱抱]			1881738132	00	3586101228667676	1397720010435
823705-	0		1	Wed Apr 04 00:20:10 +0800 2012			3430884261188355	3430884261188355				3430884261188355	0			1	<a href=" rel="nofollow">Android客户端</a>	回复@心怡scarlettchou:不停地变换形象是一件会上瘾的事情噢!期待更多形象[呵呵]! //@心怡scarlettchou:[呵呵]被要求再玩玩，有�欲�不能了。[挤眼]			1881738132	00	3430871904579891	1397720010436
823706-	0		10	Thu Sep 13 22:17:09 +0800 2012			3489922511936024	3489922511936024				3489922511936024	0		#	0	<a href=" rel="nofollow">iPad客户端</a>	丽江小调（三）			1881738132	00	0	1397720010436
823707-	0		10	Mon Feb 20 01:24:44 +0800 2012			3414955435040624	3414955435040624				3414955435040624	0		#	1	<a href=" rel="nofollow">美图秀秀Android版</a>	亲们，晚安。  #美图秀秀Android版#			1881738132	00	0	1397720010436
823708-	0		0	Fri Feb 24 17:06:34 +0800 2012			3416642002418046	3416642002418046				3416642002418046	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	[吃惊]//@_6e_: 好像我的朋友们也有用这些品牌的，必须dei 转给她们看看！			1881738132	00	3416226560549191	1397720010437
823709-	0		0	Fri Jul 13 22:10:26 +0800 2012			3467452774499906	3467452774499906				3467452774499906	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@心怡scarlettchou:[嘻嘻][爱你][月亮] //@心怡scarlettchou:[ok][赞][心]			1881738132	00	3467445497189027	1397720010437
823710-	0		5	Tue Mar 12 11:07:26 +0800 2013			3554983792615746	3554983792615746				3554983792615746	0		#	0	<a href=" rel="nofollow">唱吧</a>	@中国最强音x 来听听 @Love映霓 唱的《我想更懂你》，真是太棒了！ 试听地址>>>  (通过#唱吧#录制)			1881738132	00	0	1397720010437
823711-	0		0	Sun Jul 08 10:39:15 +0800 2012			3465466897486291	3465466897486291				3465466897486291	0			0	<a href=" rel="nofollow">iPad客户端</a>	成长比成绩重要！别纠结[可爱] //@张信子FC: 看到这段话，我纠结了！			1881738132	00	3465449528508056	1397720010437
823712-	0		2	Sun Jan 06 10:53:22 +0800 2013			3531425036513759	3531425036513759				3531425036513759	0			1	<a href=" rel="nofollow">Android客户端</a>	[心]确实是个有修养的人,彬彬有礼,温文尔雅，我见个本人,而且还合影啦!也说话啦![嘻嘻][耶][爱你] //@岸边的小鱼-:好人!			1881738132	00	3531402823710682	1397720010438
823713-	0		4	Fri Jun 29 11:37:21 +0800 2012			3462220023362171	3462220023362171				3462220023362171	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	三位航天员回家了！[威武][爱你][心]			1881738132	00	0	1397720010438
823714-	0		2	Sun Mar 18 23:47:04 +0800 2012			3425077712429112	3425077712429112				3425077712429112	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@海菱Lotus:@海菱Lotus 西安是否有安排?[呵呵] //@海菱Lotus:[可爱][微风][礼物]			1881738132	00	3422441823501905	1397720010438
823715-	0		0	Sat Oct 15 16:27:54 +0800 2011			3368797073255555	3368797073255555				3368797073255555	0		#	0	<a href=" rel="nofollow">Camera360照片分享</a>	秦岭顶上的骑车族 #风景#			1881738132	00	0	1397720010439
823716-	0		0	Tue Apr 03 23:59:43 +0800 2012			3430879114568701	3430879114568701				3430879114568701	0			0	<a href=" rel="nofollow">Android客户端</a>	言语滋润我心,配图很美[呵呵][爱你]!			1881738132	00	3430863037800135	1397720010439
823717-	0		6	Sun Apr 29 20:58:12 +0800 2012			3440255506305985	3440255506305985				3440255506305985	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	[泪][右哼哼][左哼哼]不带这样的！ //@中国哈松:小面是一种病…			1881738132	00	3440210002152213	1397720010439
823718-	0		0	Thu Jun 14 15:49:52 +0800 2012			3456847761947118	3456847761947118				3456847761947118	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	每次乘坐飞机冲向云霄的那一刻，都有一些微妙的情愫在，后来朋友帮我分析，说是我太向往自由了。想想，确实是很有道理的，“飞”给我的感觉就是追逐自由的动作。			1881738132	00	0	1397720010439
823719-	0		0	Fri Feb 10 13:54:50 +0800 2012			3411520329836055	3411520329836055				3411520329836055	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	佳人、美景、久�了的清幽和舒�，太美好了！[可爱][爱你]~~			1881738132	00	3411508900010880	1397720010440
823720-	0		0	Tue Sep 18 11:49:37 +0800 2012			3491576531831302	3491576531831302				3491576531831302	0			1	<a href=" rel="nofollow">iPad客户端</a>	 //@张信子FC: 人生的五位老师			1881738132	00	3489691733271518	1397720010440
823721-	0		0	Wed Jan 02 20:28:05 +0800 2013			3530120117955061	3530120117955061				3530120117955061	0			0	<a href=" rel="nofollow">iPad客户端</a>	亲爱的，你太棒啦！[鼓掌][鼓掌][鼓掌][威武][爱你]			1881738132	00	3530108130305381	1397720010440
823722-	0		2	Fri Dec 23 17:12:07 +0800 2011			3393812962274218	3393812962274218				3393812962274218	0			0	<a href=" rel="nofollow">Android客户端</a>	美图啊![爱你][爱你]			1881738132	00	3393803788821243	1397720010441
823723-	0		0	Sun Jul 08 11:26:43 +0800 2012			3465478842740021	3465478842740021				3465478842740021	0			0	<a href=" rel="nofollow">iPad客户端</a>	转发微博			1881738132	00	3423430517386928	1397720010441
823724-	0		0	Fri Mar 08 00:24:32 +0800 2013			3553372450098650	3553372450098650				3553372450098650	0			0	<a href=" rel="nofollow">iPad客户端</a>	[心]?哥，祝贺你！ //@长安勇哥:  @兔子他爹 @曲江文化-期刊 @兰春辉 @情谊万千不敌胸脯四两 @曲江演出 @曲江影视 @曲江新区 @曲江新区 @曲江影视 @love映霓 @老团长 @乐乐雨薇 @白雪_Superwoman @白露泠居  //@长安勇哥:子规夜半犹啼血，不信东风换不回！加油			1881738132	00	3553326840460887	1397720010441
823725-	0		0	Mon Jan 21 11:01:01 +0800 2013			3536862788495408	3536862788495408				3536862788495408	0			0	<a href=" rel="nofollow">iPad客户端</a>	[心]施比受更有福！[爱心传递]			1881738132	00	3536847134851228	1397720010442
823726-	0		2	Mon Oct 15 14:41:55 +0800 2012			3501404360869285	3501404360869285				3501404360869285	0			0	<a href=" rel="nofollow">iPad客户端</a>	 //@中国哈松: 给手贱的人一个教训。			1881738132	00	3501391311851635	1397720010442
823727-	0		0	Tue May 15 22:53:16 +0800 2012			3446082669450148	3446082669450148				3446082669450148	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回复@心怡scarlettchou:[嘻嘻][爱你] //@心怡scarlettchou:回复@love映霓:[哈哈][给力][心]			1881738132	00	3446078982853369	1397720010442
823728-	0		2	Fri Aug 24 15:31:21 +0800 2012			3482572640561870	3482572640561870				3482572640561870	0		#	0	<a href=" rel="nofollow">唱吧</a>	来听听 @love映霓 唱的《听说爱情回来过》，真是太棒了！，试听地址>>>  (通过 @唱吧 录制)			1881738132	00	0	1397720010443
823729-	0		0	Fri Jun 29 13:38:55 +0800 2012			3462250612861177	3462250612861177				3462250612861177	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回复@胡元骏:[意大利队加油][意大利队加油][意大利队加油] //@胡元骏:回复@love映霓:非也非也……			1881738132	00	3462235672416945	1397720010443
823730-	0		1	Sun Feb 19 15:29:38 +0800 2012			3414805677858365	3414805677858365				3414805677858365	0			0	<a href=" rel="nofollow">Android客户端</a>	回复@自由的韩英英:谢谢夸奖!我们在路上,等你噢![呵呵] //@自由的韩英英:[困]比我有精神，皮肤太好了~			1881738132	00	3414771926254920	1397720010443
823731-	0		2	Tue Apr 03 08:41:42 +0800 2012			3430648079692928	3430648079692928				3430648079692928	0			2	<a href=" rel="nofollow">Android客户端</a>	收到了，心怡，谢谢您[爱你]!昨天,今天,明天国内放假三天(清明小长假)[呵呵]! //@心怡scarlettchou:回复@love映霓:赞助患者仅限华人, (不分国籍, 地域, 性别, 年龄), 凡符合下列症状, 检具医疗史或学区评估, 即可报名参加甄选:1. ADD ( 注意力不足/ 缺乏)2. ADHD ( 注意力不足/ 过动)3. Asperger ( 亚			1881738132	00	3430574528269397	1397720010444
823732-	0		0	Wed Sep 21 21:05:24 +0800 2011			3360169598258144	3360169598258144				3360169598258144	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	人生，总是始料不及，那些错落在生命的风景，总是匆匆地来又匆匆地去，在这短暂的来去间，我们还没来得及细细体会，却要学会更多的离别，承受更多的擦肩。再聪明的人也不能安排得体，或者只能用豁达来修饰自己，安慰自己的失落和寂寥，告诉自己这一切都是曾经出现过，得到过，拥有过，就已经足够了			1881738132	00	0	1397720010444
823733-	0		0	Fri Sep 21 11:22:06 +0800 2012			3492656766289743	3492656766289743				3492656766289743	0			0	<a href=" rel="nofollow">iPad客户端</a>	[给力][鼓掌][太开心][爱你]			1881738132	00	3492652874171044	1397720010444
823734-	0		1	Sun Mar 25 20:34:53 +0800 2012			3427566067525713	3427566067525713				3427566067525713	0			0	<a href=" rel="nofollow">Android客户端</a>	千百次的努力不如一次正确的抉择!			1881738132	00	3427490586607070	1397720010444
823735-	0		2	Thu Oct 06 08:27:38 +0800 2011			3365414717362530	3365414717362530				3365414717362530	0			0	<a href=" rel="nofollow">Android客户端</a>	亲们，早安。今天悠游漫川古镇,出发了![呵呵]			1881738132	00	0	1397720010445
823736-	0		0	Thu Apr 05 08:32:29 +0800 2012			3431370531941541	3431370531941541				3431370531941541	0			0	<a href=" rel="nofollow">Android客户端</a>	[太开心][爱你]//@心怡scarlettchou:回复@love映霓:你好![太开心] //@love映霓:心怡，下午好[爱你]!			1881738132	00	3431347173963736	1397720010445
823737-	6		24	Sat Jun 01 00:48:08 +0800 2013			3584181352811221	3584181352811221				3584181352811221	0		#	1	<a href=" rel="nofollow">iPad客户端</a>	[心]感谢朋友们让我渡过一个难忘的＂六一＂！像孩子一样活着：孩子的世界新鲜、惊奇、干净、纯粹……像孩子一样活着，意味着你要对自己忠实；像孩子一样活着，其实只需蹲下来换个角度看世界；像孩子一样活着，世界上所有的栅栏和围墙都轻轻地俯下身；像孩子一样活着，你拾回来的是宝贵的友谊和宽容……			1881738132	00	0	1397720010445
